decision_mode,model_name,contract_id,contract_address,collection_type,snapshot_idx,start_block,end_block,low_rep_threshold_pct,trigger_k,holding_state,decision,confidence,reason,is_low_rep,low_rep_streak,next_trade_exists,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success,raw_decision_text
llm_rank_compact,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,3,12828608,12976586,0.9,3,holding,SELL,0.85,low reputation and zero liquidity indicate high downside risk,1,3,0,429,180,609,1727,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation and zero liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,21,12828608,13864454,0.8,3,holding,SELL,0.65,Low reputation and no liquidity indicate high risk while holding,1,1,0,426,246,672,1921,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.65,
  ""reason"": ""Low reputation and no liquidity indicate high risk while holding""
}"
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,22,12828608,13913780,0.8,3,holding,SELL,0.7,low reputation and illiquid market suggest high downside risk,1,2,0,426,205,631,1706,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""low reputation and illiquid market suggest high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,23,12828608,13963106,0.8,3,holding,SELL,0.7,low reputation and no liquidity indicate high downside risk,1,3,0,426,176,602,1362,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""low reputation and no liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,21,12828608,13864454,0.9,3,holding,SELL,0.7,low reputation and zero liquidity flag suggest high downside risk while holding,1,1,0,426,208,634,2535,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""low reputation and zero liquidity flag suggest high downside risk while holding""
}"
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,22,12828608,13913780,0.9,3,holding,SELL,0.85,low reputation and zero liquidity indicate high downside risk,1,2,0,426,207,633,1787,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation and zero liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,23,12828608,13963106,0.9,3,holding,SELL,0.85,low reputation and zero liquidity indicate high downside risk,1,3,0,426,200,626,1488,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation and zero liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,27,12828608,14160410,0.8,3,holding,SELL,0.78,Low reputation and no liquidity indicate high downside risk,1,1,0,432,210,642,1919,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""Low reputation and no liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,28,12828608,14209736,0.8,3,holding,HOLD,0.65,"Low reputation but streak below trigger and market data insufficient, so retain position",1,2,0,432,358,790,2419,1,"{
  ""decision"": ""HOLD"",
  ""confidence"": 0.65,
  ""reason"": ""Low reputation but streak below trigger and market data insufficient, so retain position""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,29,12828608,14259062,0.8,3,holding,SELL,0.85,Low reputation streak and zero liquidity indicate high downside risk,1,3,0,432,207,639,1616,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation streak and zero liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,27,12828608,14160410,0.9,3,holding,SELL,0.7,low reputation and zero liquidity indicate high downside risk,1,1,0,432,252,684,1917,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""low reputation and zero liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,28,12828608,14209736,0.9,3,holding,SELL,0.85,low reputation and zero liquidity indicate high downside risk,1,2,0,432,180,612,2140,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation and zero liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,29,12828608,14259062,0.9,3,holding,SELL,0.78,Low reputation and no liquidity signals suggest high downside risk while holding,1,3,0,432,199,631,2672,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""Low reputation and no liquidity signals suggest high downside risk while holding""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,21,12828608,13864454,0.8,3,holding,SELL,0.78,low reputation and zero liquidity indicate high downside risk,1,1,0,432,205,637,1777,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""low reputation and zero liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,22,12828608,13913780,0.8,3,holding,SELL,0.71,Low reputation and no liquidity indicate high downside risk,1,2,0,432,149,581,1674,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.71,
  ""reason"": ""Low reputation and no liquidity indicate high downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,23,12828608,13963106,0.8,3,holding,SELL,0.8,"Low reputation streak meets trigger threshold, indicating high risk",1,3,0,432,205,637,1819,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.8,
  ""reason"": ""Low reputation streak meets trigger threshold, indicating high risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,21,12828608,13864454,0.9,3,holding,SELL,0.65,Low reputation flag indicates heightened risk while holding,1,1,0,432,190,622,1596,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.65,
  ""reason"": ""Low reputation flag indicates heightened risk while holding""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,22,12828608,13913780,0.9,3,holding,SELL,0.65,Holding with no liquidity and missing price data increases downside risk,0,0,0,432,271,703,1998,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.65,
  ""reason"": ""Holding with no liquidity and missing price data increases downside risk""
}"
llm_rank_compact,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,23,12828608,13963106,0.9,3,holding,SELL,0.62,Low liquidity and no upcoming trade suggest higher downside risk while holding,0,0,0,432,249,681,2311,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.62,
  ""reason"": ""Low liquidity and no upcoming trade suggest higher downside risk while holding""
}"
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,20,12828608,13815128,0.8,3,flat,AVOID_BUY,0.86,"Low reputation signals suggest high risk, so buying should be avoided",1,1,0,401,279,680,1899,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.86,
  ""reason"": ""Low reputation signals suggest high risk, so buying should be avoided""
}"
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,21,12828608,13864454,0.8,3,flat,AVOID_BUY,0.65,Insufficient market data and low reputation score suggest avoiding a purchase,0,0,0,401,246,647,1768,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.65,
  ""reason"": ""Insufficient market data and low reputation score suggest avoiding a purchase""
}"
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,22,12828608,13913780,0.8,3,flat,AVOID_BUY,0.65,low reputation score and missing price data suggest caution,0,0,0,401,336,737,2290,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.65,
  ""reason"": ""low reputation score and missing price data suggest caution""
}"
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,20,12828608,13815128,0.9,3,flat,AVOID_BUY,0.68,Low reputation score and no market signal suggest avoiding a new purchase,0,0,0,401,182,583,1710,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.68,
  ""reason"": ""Low reputation score and no market signal suggest avoiding a new purchase""
}"
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,21,12828608,13864454,0.9,3,flat,ALLOW_BUY,0.51,reputation is not in a persistent low-trust state and baseline buying remains allowed,0,0,0,401,2,403,951,0,
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,22,12828608,13913780,0.9,3,flat,AVOID_BUY,0.7,Flat position with low absolute reputation score and no market signal,0,0,0,401,287,688,1766,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.7,
  ""reason"": ""Flat position with low absolute reputation score and no market signal""
}"
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,1,12828608,12877934,0.8,3,flat,AVOID_BUY,0.85,"Low reputation signals indicate high risk, so buying should be avoided",1,1,0,395,215,610,1875,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation signals indicate high risk, so buying should be avoided""
}"
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,2,12828608,12927260,0.8,3,flat,AVOID_BUY,0.92,"Low reputation signals high risk, so buying should be avoided",1,2,0,398,235,633,2279,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.92,
  ""reason"": ""Low reputation signals high risk, so buying should be avoided""
}"
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,3,12828608,12976586,0.8,3,flat,AVOID_BUY,0.92,"Low reputation and streak indicate high risk, so buying should be avoided",1,3,0,398,217,615,1692,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.92,
  ""reason"": ""Low reputation and streak indicate high risk, so buying should be avoided""
}"
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,1,12828608,12877934,0.9,3,flat,AVOID_BUY,0.8,low reputation and missing price data suggest high risk,1,1,0,395,248,643,1912,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.8,
  ""reason"": ""low reputation and missing price data suggest high risk""
}"
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,2,12828608,12927260,0.9,3,flat,AVOID_BUY,0.85,"Low reputation score and streak indicate high risk, so buying should be avoided",1,2,0,398,241,639,3361,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation score and streak indicate high risk, so buying should be avoided""
}"
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,3,12828608,12976586,0.9,3,flat,AVOID_BUY,0.86,"Low reputation score and streak indicate high risk, so buying should be avoided",1,3,0,398,242,640,2156,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.86,
  ""reason"": ""Low reputation score and streak indicate high risk, so buying should be avoided""
}"
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,21,12828608,13864454,0.8,3,flat,AVOID_BUY,0.9,low reputation signals high risk,1,1,0,395,211,606,1877,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.9,
  ""reason"": ""low reputation signals high risk""
}"
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,22,12828608,13913780,0.8,3,flat,AVOID_BUY,0.85,low reputation signals and no market data suggest buying is risky,1,2,0,395,201,596,1519,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation signals and no market data suggest buying is risky""
}"
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,23,12828608,13963106,0.8,3,flat,AVOID_BUY,0.85,"Low reputation streak meets trigger threshold, indicating high risk",1,3,0,395,254,649,2216,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation streak meets trigger threshold, indicating high risk""
}"
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,21,12828608,13864454,0.9,3,flat,AVOID_BUY,0.85,Low reputation signals indicate high risk for a new purchase,1,1,0,395,178,573,3186,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation signals indicate high risk for a new purchase""
}"
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,22,12828608,13913780,0.9,3,flat,AVOID_BUY,0.7,"Low reputation signals suggest high risk, so avoid buying while flat",1,2,0,395,204,599,1561,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.7,
  ""reason"": ""Low reputation signals suggest high risk, so avoid buying while flat""
}"
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,23,12828608,13963106,0.9,3,flat,AVOID_BUY,0.9,Low reputation and no positive market signal suggest avoiding a purchase,1,3,0,395,211,606,1656,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.9,
  ""reason"": ""Low reputation and no positive market signal suggest avoiding a purchase""
}"
llm_rank_mini,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,27,12828608,14160410,0.8,3,flat,AVOID_BUY,0.8,"Low reputation score indicates high risk, so buying should be avoided",1,1,0,401,239,640,1856,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.8,
  ""reason"": ""Low reputation score indicates high risk, so buying should be avoided""
}"
llm_rank_mini,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,28,12828608,14209736,0.8,3,flat,AVOID_BUY,0.7,"Low reputation signals high risk, so avoid buying",1,2,0,401,218,619,6111,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.7,
  ""reason"": ""Low reputation signals high risk, so avoid buying""
}"
llm_rank_mini,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,29,12828608,14259062,0.8,3,flat,AVOID_BUY,0.86,"Low reputation score and streak indicate high risk, so buying should be avoided",1,3,0,401,186,587,1402,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.86,
  ""reason"": ""Low reputation score and streak indicate high risk, so buying should be avoided""
}"
llm_rank_mini,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,27,12828608,14160410,0.9,3,flat,AVOID_BUY,0.85,low reputation flag with no positive market data,1,1,0,401,211,612,2957,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation flag with no positive market data""
}"
llm_rank_mini,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,28,12828608,14209736,0.9,3,flat,AVOID_BUY,0.85,low reputation and streak indicate high risk,1,2,0,401,233,634,2118,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""low reputation and streak indicate high risk""
}"
llm_rank_mini,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,29,12828608,14259062,0.9,3,flat,AVOID_BUY,0.85,"Low reputation and streak indicate high risk, so buying should be avoided",1,3,0,401,224,625,2216,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation and streak indicate high risk, so buying should be avoided""
}"
llm_rank_mini,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,21,12828608,13864454,0.8,3,flat,AVOID_BUY,0.78,"Low reputation flag indicates high risk, so buying is not advisable",1,1,0,401,289,690,2747,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.78,
  ""reason"": ""Low reputation flag indicates high risk, so buying is not advisable""
}"
llm_rank_mini,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,22,12828608,13913780,0.8,3,flat,AVOID_BUY,0.86,"Low reputation score and streak indicate high risk, so avoid buying",1,2,0,401,247,648,1872,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.86,
  ""reason"": ""Low reputation score and streak indicate high risk, so avoid buying""
}"
llm_rank_mini,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,23,12828608,13963106,0.8,3,flat,AVOID_BUY,0.72,"Low reputation and streak suggest high risk, so buying should be avoided",1,3,0,401,199,600,2051,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.72,
  ""reason"": ""Low reputation and streak suggest high risk, so buying should be avoided""
}"
llm_rank_mini,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,21,12828608,13864454,0.9,3,flat,AVOID_BUY,0.85,Low reputation score suggests high risk for a new purchase,1,1,0,401,232,633,1878,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation score suggests high risk for a new purchase""
}"
llm_rank_mini,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,22,12828608,13913780,0.9,3,flat,AVOID_BUY,0.7,Insufficient market data and low reputation score suggest avoiding a purchase,0,0,0,401,304,705,2093,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.7,
  ""reason"": ""Insufficient market data and low reputation score suggest avoiding a purchase""
}"
llm_rank_mini,gpt-oss-120b,8_3_12239e85_12239e85,0xe356a9dcba053e6940b4afd8ce3e319212239e85,rugpull,23,12828608,13963106,0.9,3,flat,AVOID_BUY,0.7,Flat position with no price signal and low reputation score suggests avoiding purchase,0,0,0,401,290,691,2463,1,"{
  ""decision"": ""AVOID_BUY"",
  ""confidence"": 0.7,
  ""reason"": ""Flat position with no price signal and low reputation score suggests avoiding purchase""
}"
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,20,12828608,13815128,0.8,3,holding,SELL,0.78,low reputation signals indicate high downside risk while holding,1,1,0,401,239,640,1693,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""low reputation signals indicate high downside risk while holding""
}"
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,21,12828608,13864454,0.8,3,holding,HOLD,0.62,No clear downside evidence; maintain current holding,0,0,0,401,290,691,2468,1,"{
  ""decision"": ""HOLD"",
  ""confidence"": 0.62,
  ""reason"": ""No clear downside evidence; maintain current holding""
}"
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,22,12828608,13913780,0.8,3,holding,HOLD,0.6,No clear downside signal; holding is safest,0,0,0,401,244,645,2215,1,"{
  ""decision"": ""HOLD"",
  ""confidence"": 0.6,
  ""reason"": ""No clear downside signal; holding is safest""
}"
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,20,12828608,13815128,0.9,3,holding,HOLD,0.51,low reputation streak 0 has not yet reached trigger_k=3,0,0,0,401,2,403,1149,0,
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,21,12828608,13864454,0.9,3,holding,HOLD,0.6,"Insufficient market signal and reputation not flagged low, so maintain position",0,0,0,401,312,713,3017,1,"{
  ""decision"": ""HOLD"",
  ""confidence"": 0.6,
  ""reason"": ""Insufficient market signal and reputation not flagged low, so maintain position""
}"
llm_rank_mini,gpt-oss-120b,8_3_0205c970_0205c970,0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,rugpull,22,12828608,13913780,0.9,3,holding,HOLD,0.51,low reputation streak 0 has not yet reached trigger_k=3,0,0,0,401,2,403,1042,0,
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,1,12828608,12877934,0.8,3,holding,SELL,0.7,low reputation signals increase downside risk while holding,1,1,0,395,203,598,2269,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""low reputation signals increase downside risk while holding""
}"
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,2,12828608,12927260,0.8,3,holding,HOLD,0.59,low reputation streak 2 has not yet reached trigger_k=3,1,2,0,398,2,400,1031,0,
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,3,12828608,12976586,0.8,3,holding,HOLD,0.67,low reputation streak 3 has not yet reached trigger_k=3,1,3,0,398,2,400,1118,0,
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,1,12828608,12877934,0.9,3,holding,HOLD,0.59,low reputation streak 1 has not yet reached trigger_k=3,1,1,0,395,2,397,1083,0,
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,2,12828608,12927260,0.9,3,holding,HOLD,0.59,low reputation streak 2 has not yet reached trigger_k=3,1,2,0,398,2,400,818,0,
llm_rank_mini,gpt-oss-120b,8_3_0b7e393f_0b7e393f,0x4923017f3b7fac4e096b46e401c0662f0b7e393f,rugpull,3,12828608,12976586,0.9,3,holding,HOLD,0.67,low reputation streak 3 has not yet reached trigger_k=3,1,3,0,398,2,400,1145,0,
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,21,12828608,13864454,0.8,3,holding,SELL,0.78,Low reputation and high risk suggest exiting the position,1,1,0,395,185,580,1867,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""Low reputation and high risk suggest exiting the position""
}"
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,22,12828608,13913780,0.8,3,holding,SELL,0.7,low reputation and streak suggest high downside risk while holding,1,2,0,395,184,579,1931,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""low reputation and streak suggest high downside risk while holding""
}"
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,23,12828608,13963106,0.8,3,holding,SELL,0.85,"Low reputation streak meets trigger threshold, indicating high risk",1,3,0,395,205,600,1663,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.85,
  ""reason"": ""Low reputation streak meets trigger threshold, indicating high risk""
}"
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,21,12828608,13864454,0.9,3,holding,SELL,0.65,low reputation signals increase downside risk while holding,1,1,0,395,222,617,2052,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.65,
  ""reason"": ""low reputation signals increase downside risk while holding""
}"
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,22,12828608,13913780,0.9,3,holding,SELL,0.7,low reputation and lack of price data suggest high downside risk,1,2,0,395,252,647,2140,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""low reputation and lack of price data suggest high downside risk""
}"
llm_rank_mini,gpt-oss-120b,8_3_0c5597e5_0c5597e5,0xafb5747a00b2710051bcb8cf83e03b4e0c5597e5,rugpull,23,12828608,13963106,0.9,3,holding,HOLD,0.67,low reputation streak 3 has not yet reached trigger_k=3,1,3,0,395,2,397,955,0,
llm_rank_mini,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,27,12828608,14160410,0.8,3,holding,SELL,0.7,"Low reputation flag suggests high risk, prompting a sell while holding",1,1,0,401,275,676,2394,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.7,
  ""reason"": ""Low reputation flag suggests high risk, prompting a sell while holding""
}"
llm_rank_mini,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,28,12828608,14209736,0.8,3,holding,SELL,0.78,low reputation and streak indicate high downside risk,1,2,0,401,169,570,1502,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""low reputation and streak indicate high downside risk""
}"
llm_rank_mini,gpt-oss-120b,8_3_0d99cc92_0d99cc92,0x6d200bb6e0d75daf29992b9ec25d61fa0d99cc92,rugpull,29,12828608,14259062,0.8,3,holding,SELL,0.78,Low reputation and streak indicate high risk while holding,1,3,0,401,192,593,1544,1,"{
  ""decision"": ""SELL"",
  ""confidence"": 0.78,
  ""reason"": ""Low reputation and streak indicate high risk while holding""
}"
