decision_mode,sample_group,sample_idx,contract_id,snapshot_idx,rep_rank_pct,low_rep_streak,decision,risk_label,market_view,reputation_view,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success,model_name
llm_rank,malicious_pre_report,14,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,AVOID_BUY,RISK,neutral,negative,"Credibility percentile is relatively low (32/100), indicating meaningfully worse long-term trust and thus higher risk.",631,71,702,1152,1,gpt-5.4-nano
llm_rank,malicious_pre_report,15,8_3_162d44f0_162d44f0,52,0.484375,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (52/100) with no low-reputation streak, so there is no clearly negative reputation signal.",631,76,707,1379,1,gpt-5.4-nano
llm_rank,malicious_pre_report,16,8_3_e6d00e3b_e6d00e3b,42,0.6842105263157895,0,AVOID_BUY,RISK,neutral,negative,"The entity’s credibility is relatively low (32/100) with no persistent streak, indicating meaningful reputation risk for a potential buy.",631,74,705,1199,1,gpt-5.4-nano
llm_rank,malicious_pre_report,17,8_3_0c5597e5_0c5597e5,112,0.8736842105263158,31,AVOID_BUY,RISK,neutral,negative,"The entity shows very poor long-term credibility (13th percentile) with a persistent 31-window low-reputation streak, indicating meaningful risk.",631,76,707,1247,1,gpt-5.4-nano
llm_rank,malicious_pre_report,18,8_3_cc2d4dae_cc2d4dae,111,0.4526315789473684,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility is mid-range (55/100) with no low-reputation streak, so there is no meaningful negative reputation signal.",631,75,706,1216,1,gpt-5.4-nano
llm_rank,malicious_pre_report,19,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,Reputation signals are strongly negative with a very low credibility percentile (6/100) and a highly persistent low-reputation streak (91 windows).,631,78,709,1162,1,gpt-5.4-nano
llm_rank,malicious_pre_report,20,8_3_0b7e393f_0b7e393f,46,0.5,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (50/100) with no low-reputation streak, indicating no meaningful negative trust signal.",631,74,705,1213,1,gpt-5.4-nano
llm_rank,malicious_pre_report,21,8_3_e6d00e3b_e6d00e3b,42,0.6842105263157895,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (32/100) with no persistent low-reputation streak, so risk signals are not meaningfully negative.",631,77,708,1474,1,gpt-5.4-nano
llm_rank,malicious_pre_report,22,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,"The entity’s credibility percentile is very low (8/100), indicating negative long-term reputation risk even without strong persistence (streak=1).",631,78,709,1184,1,gpt-5.4-nano
llm_rank,malicious_pre_report,23,8_3_131e924a_131e924a,58,0.96,18,AVOID_BUY,RISK,neutral,negative,Very low credibility (4/100) with a persistent low-reputation streak (18 windows) indicates high long-term risk.,631,73,704,1164,1,gpt-5.4-nano
llm_rank,malicious_pre_report,24,8_3_0b7e393f_0b7e393f,46,0.5,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (50th percentile) with no low-reputation streak, indicating no clearly negative long-term trust signal.",631,76,707,1155,1,gpt-5.4-nano
llm_rank,malicious_pre_report,25,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,Very low trust credibility (6/100) with a highly persistent low-reputation streak (91 windows) indicates meaningful long-term risk.,631,75,706,1168,1,gpt-5.4-nano
llm_rank,malicious_pre_report,26,8_3_0205c970_0205c970,42,0.6666666666666666,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is below average (33/100) but not persistently low (0 low-reputation streak), so risk signals are not clearly negative.",631,80,711,1289,1,gpt-5.4-nano
llm_rank,malicious_pre_report,27,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,The entity has very low current credibility (8/100) indicating elevated long-term trust risk.,631,67,698,1613,1,gpt-5.4-nano
llm_rank,malicious_pre_report,28,8_3_fbbeee19_fbbeee19,111,0.631578947368421,0,AVOID_BUY,RISK,neutral,negative,Credibility is below midrange (37th percentile) indicating below-average long-term trust.,631,66,697,1113,1,gpt-5.4-nano
llm_rank,malicious_pre_report,29,8_3_cc2d4dae_cc2d4dae,111,0.4526315789473684,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (55/100) with no low-reputation streak, indicating no meaningful negative reputation risk.",631,74,705,1149,1,gpt-5.4-nano
llm_rank,malicious_pre_report,30,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,Very low current credibility (8th percentile) indicates poor long-term trust ranking and suggests elevated risk despite only a short low-reputation streak.,631,76,707,1275,1,gpt-5.4-nano
llm_rank,malicious_pre_report,31,8_3_f9da1642_f9da1642,35,0.52,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (48th percentile) with no persistent low-reputation streak, so there is no clearly negative trust signal.",631,77,708,1137,1,gpt-5.4-nano
llm_rank,malicious_pre_report,32,8_3_88efddb0_88efddb0,111,0.7052631578947368,0,AVOID_BUY,RISK,neutral,negative,"The entity’s credibility percentile is low (29/100), indicating weak long-term trust evidence that warrants avoiding the contract window.",631,73,704,1234,1,gpt-5.4-nano
llm_rank,malicious_pre_report,33,8_3_fc7440a4_fc7440a4,111,0.4210526315789473,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (58/100) with no persistent low-reputation streak, indicating no clear meaningful negative reputation signal.",631,76,707,1194,1,gpt-5.4-nano
llm_rank,malicious_pre_report,34,8_3_fc7440a4_fc7440a4,111,0.4210526315789473,0,ALLOW_BUY,NO_RISK,neutral,neutral,Credibility percentile (58/100) is not clearly low and there is no persistent low-reputation streak.,631,71,702,1138,1,gpt-5.4-nano
llm_rank,malicious_pre_report,35,8_3_288462f5_288462f5,113,0.6105263157894737,0,AVOID_BUY,RISK,neutral,negative,"The entity’s credibility percentile (39/100) is below midrange, indicating weaker trust and elevating the risk of practical unsellability.",631,77,708,1191,1,gpt-5.4-nano
llm_rank,malicious_pre_report,36,8_3_85cfd3cf_85cfd3cf,42,0.7192982456140351,0,AVOID_BUY,RISK,neutral,negative,"The entity’s credibility is low (28th percentile) with negative reputation signal, indicating meaningful long-term risk.",631,70,701,1246,1,gpt-5.4-nano
llm_rank,malicious_pre_report,37,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,Credibility is poor (23/100) indicating elevated long-term trust risk despite no persistent low-reputation streak.,631,71,702,1181,1,gpt-5.4-nano
llm_rank,malicious_pre_report,38,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,"The entity’s current credibility is low (23/100) with no positive streak, indicating elevated long-term trust risk.",631,72,703,1097,1,gpt-5.4-nano
llm_rank,malicious_pre_report,39,8_3_c1e13c80_c1e13c80,112,0.2947368421052631,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is relatively strong (71/100) with no low-reputation streak, so there is no meaningful negative reputation signal.",631,76,707,1138,1,gpt-5.4-nano
llm_rank,malicious_pre_report,40,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,The entity’s credibility is very low (8th percentile) indicating meaningful long-term reputation risk despite only a short low-reputation streak.,631,75,706,1234,1,gpt-5.4-nano
llm_rank,malicious_pre_report,41,8_3_cff377d0_cff377d0,45,0.9482758620689656,20,AVOID_BUY,RISK,neutral,negative,Very low credibility (5th percentile) with a long persistent low-reputation streak indicates high long-term risk.,631,70,701,1148,1,gpt-5.4-nano
llm_rank,malicious_pre_report,42,8_3_c5371723_c5371723,113,0.5052631578947369,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility is mid-level (49/100) with no low-reputation streak, so the reputation signal is not meaningfully negative.",631,76,707,1240,1,gpt-5.4-nano
llm_rank,malicious_pre_report,43,8_3_f9da1642_f9da1642,35,0.52,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (48/100) with no low-reputation streak, so there is no clearly negative reputation signal.",631,76,707,1130,1,gpt-5.4-nano
llm_rank,malicious_pre_report,44,8_3_0c5597e5_0c5597e5,112,0.8736842105263158,31,AVOID_BUY,RISK,neutral,negative,Very low trust credibility (13/100) combined with a persistent low-reputation streak (31 windows) indicates meaningful long-term risk.,631,75,706,1204,1,gpt-5.4-nano
llm_rank,malicious_pre_report,45,8_3_12239e85_12239e85,111,0.6842105263157895,0,AVOID_BUY,RISK,neutral,negative,"The entity’s long-term trust credibility is in a relatively low percentile (32/100), which is treated as meaningful negative reputation risk.",631,75,706,1283,1,gpt-5.4-nano
llm_rank,malicious_pre_report,46,8_3_c1e13c80_c1e13c80,112,0.2947368421052631,0,ALLOW_BUY,NO_RISK,neutral,neutral,"The reputation credibility percentile (71/100) is not meaningfully low and there is no low-reputation streak, so there is no clear negative signal.",631,80,711,1394,1,gpt-5.4-nano
llm_rank,malicious_pre_report,47,8_3_155ecac8_155ecac8,119,0.3789473684210526,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (62nd percentile) with no low-reputation streak, indicating no clearly negative reputation signal.",631,74,705,1257,1,gpt-5.4-nano
llm_rank,malicious_pre_report,48,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,Extremely low credibility (6/100) with a highly persistent low-reputation streak (91 windows) indicates meaningful long-term entity risk.,631,76,707,1189,1,gpt-5.4-nano
llm_rank,malicious_pre_report,49,8_3_17e89a30_17e89a30,111,0.8,2,AVOID_BUY,RISK,neutral,negative,"Reputation shows poor long-term credibility (20/100) with a low-reputation streak, indicating elevated risk of an unsellable/delisting-prone contract.",631,82,713,1223,1,gpt-5.4-nano
llm_rank,malicious_pre_report,50,8_3_155ecac8_155ecac8,119,0.3789473684210526,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility is mid-range (62/100) with no low-reputation streak, indicating no meaningful negative reputation signal.",631,73,704,1166,1,gpt-5.4-nano
llm_rank,malicious_pre_report,51,8_3_bba73676_bba73676,111,0.8526315789473684,41,AVOID_BUY,RISK,neutral,negative,Very low credibility (15/100) with a persistent 41-window low-reputation streak indicates meaningful long-term trust risk.,631,73,704,1217,1,gpt-5.4-nano
llm_rank,malicious_pre_report,52,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,AVOID_BUY,RISK,neutral,negative,"Credibility percentile is low (32/100) indicating weaker long-term trust, which is meaningful risk even without a persistent low-reputation streak.",631,77,708,1332,1,gpt-5.4-nano
llm_rank,malicious_pre_report,53,8_3_f9da1642_f9da1642,35,0.52,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (48/100) with no persistent low-reputation streak, indicating no clearly negative reputation signal.",631,75,706,1188,1,gpt-5.4-nano
llm_rank,malicious_pre_report,54,8_3_6249c06e_6249c06e,42,0.7719298245614035,0,AVOID_BUY,RISK,neutral,negative,"The entity’s credibility is low (23/100) indicating weaker long-term trust, which is meaningful risk even without a persistent low-credibility streak.",631,79,710,1310,1,gpt-5.4-nano
llm_rank,malicious_pre_report,55,8_3_bba73676_bba73676,111,0.8526315789473684,41,AVOID_BUY,RISK,neutral,negative,Very low credibility (15th percentile) with a persistent low-reputation streak (41 windows) indicates meaningfully elevated long-term risk.,631,75,706,1158,1,gpt-5.4-nano
llm_rank,malicious_pre_report,56,8_3_fbbeee19_fbbeee19,111,0.631578947368421,0,AVOID_BUY,RISK,neutral,negative,The entity’s credibility percentile is low (37/100) indicating meaningfully weaker long-term trust than higher-ranked peers.,631,72,703,1176,1,gpt-5.4-nano
llm_rank,malicious_pre_report,57,8_3_17e89a30_17e89a30,111,0.8,2,AVOID_BUY,RISK,neutral,negative,"The entity shows low long-term trust (20/100 credibility percentile) with a persistent low-reputation streak, indicating elevated risk.",631,74,705,1166,1,gpt-5.4-nano
llm_rank,malicious_pre_report,58,8_3_fbbeee19_fbbeee19,111,0.631578947368421,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (37/100) with no low-reputation streak, so there is no clearly negative persistence to justify heightened risk.",631,79,710,1197,1,gpt-5.4-nano
llm_rank,malicious_pre_report,59,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,Very low credibility (6/100) with a persistent low-reputation streak (91 windows) indicates high long-term trust risk.,631,74,705,1139,1,gpt-5.4-nano
llm_rank,malicious_pre_report,60,8_3_0b7e393f_0b7e393f,46,0.5,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is middling (50/100) with no low-reputation streak, indicating no clearly negative trust signal.",631,74,705,1235,1,gpt-5.4-nano
llm_rank,malicious_pre_report,61,8_3_c5371723_c5371723,113,0.5052631578947369,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility percentile (49/100) is roughly neutral and there is no low-reputation streak, so reputation evidence does not indicate meaningful risk.",631,78,709,1182,1,gpt-5.4-nano
llm_rank,malicious_pre_report,62,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,"Reputation credibility is low (23/100), which is meaningful negative trust evidence for the contract window.",631,69,700,1183,1,gpt-5.4-nano
llm_rank,malicious_pre_report,63,8_3_155ecac8_155ecac8,119,0.3789473684210526,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is moderate (62/100) with no low-reputation streak, indicating no meaningful negative reputation signal.",631,73,704,1186,1,gpt-5.4-nano
llm_rank,malicious_pre_report,64,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,"The entity has very low trust credibility (8/100, worse-ranked) indicating elevated long-term risk.",631,69,700,1282,1,gpt-5.4-nano
llm_rank,malicious_pre_report,65,8_3_162d44f0_162d44f0,52,0.484375,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-level (52/100) with no low-reputation streak, so there is no clearly negative trust signal.",631,76,707,1165,1,gpt-5.4-nano
llm_rank,malicious_pre_report,66,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,"The entity’s credibility is in the lower range (23/100), indicating elevated long-term trust risk even without a persistent low-credibility streak.",631,78,709,1220,1,gpt-5.4-nano
llm_rank,malicious_pre_report,67,8_3_0c5597e5_0c5597e5,112,0.8736842105263158,31,AVOID_BUY,RISK,neutral,negative,Very low long-term credibility (13/100) with a persistent 31-window low-reputation streak indicates meaningful entity risk.,631,73,704,1209,1,gpt-5.4-nano
llm_rank,malicious_pre_report,68,8_3_6249c06e_6249c06e,42,0.7719298245614035,0,AVOID_BUY,RISK,neutral,negative,"The entity’s credibility percentile (23/100) is in a low/negative range, indicating elevated long-term risk despite no persistent low-reputation streak.",631,79,710,1216,1,gpt-5.4-nano
llm_rank,malicious_pre_report,69,8_3_88efddb0_88efddb0,111,0.7052631578947368,0,AVOID_BUY,RISK,neutral,negative,"Credibility percentile is low (29/100), indicating below-average long-term trust ranking and meaningful risk.",631,69,700,1158,1,gpt-5.4-nano
llm_rank,malicious_pre_report,70,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,AVOID_BUY,RISK,neutral,negative,"The entity’s credibility is in the lower end (32/100, where lower is worse), indicating meaningful long-term reputation risk despite no persistent low-reputation streak.",631,81,712,1432,1,gpt-5.4-nano
llm_rank,malicious_pre_report,71,8_3_bba73676_bba73676,111,0.8526315789473684,41,AVOID_BUY,RISK,neutral,negative,Very low credibility (15/100) with a long persistent low-reputation streak (41 windows) indicates meaningful long-term risk.,631,74,705,1184,1,gpt-5.4-nano
llm_rank,malicious_pre_report,72,8_3_162d44f0_162d44f0,52,0.484375,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (52/100) with no low-reputation streak, so there is no clearly negative reputation signal.",631,76,707,1224,1,gpt-5.4-nano
llm_rank,malicious_pre_report,73,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,AVOID_BUY,RISK,neutral,negative,"The entity’s credibility percentile is low (32/100) indicating meaningful long-term trust risk, and there is no mitigating persistent reliability signal.",631,76,707,1241,1,gpt-5.4-nano
llm_rank,malicious_pre_report,74,8_3_0b7e393f_0b7e393f,46,0.5,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (50/100) with no low-reputation streak, indicating no meaningful negative reputation signal.",631,74,705,1199,1,gpt-5.4-nano
llm_rank,malicious_pre_report,75,8_3_131e924a_131e924a,58,0.96,18,AVOID_BUY,RISK,neutral,negative,Very low credibility (4/100) with a persistent 18-window low-reputation streak indicates high long-term risk.,631,72,703,1039,1,gpt-5.4-nano
llm_rank,malicious_pre_report,76,8_3_cc2d4dae_cc2d4dae,111,0.4526315789473684,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility is mid-range (55/100) with no low-reputation streak, so the reputation signal is not meaningfully negative.",631,76,707,1408,1,gpt-5.4-nano
llm_rank,malicious_pre_report,77,8_3_288462f5_288462f5,113,0.6105263157894737,0,AVOID_BUY,RISK,neutral,negative,The entity’s credibility is below midrange (39/100) indicating a negative reputation signal even though there is no low-credibility streak.,631,77,708,1243,1,gpt-5.4-nano
llm_rank,malicious_pre_report,78,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,AVOID_BUY,RISK,neutral,negative,"Credibility is low (32nd percentile) despite no persistence streak, indicating meaningful long-term trust risk.",631,69,700,1173,1,gpt-5.4-nano
llm_rank,malicious_pre_report,79,8_3_cc2d4dae_cc2d4dae,111,0.4526315789473684,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Reputation credibility is mid-range (55/100) with no low-reputation streak, indicating no clear negative reputation risk.",631,74,705,1153,1,gpt-5.4-nano
llm_rank,malicious_pre_report,80,8_3_bba73676_bba73676,111,0.8526315789473684,41,AVOID_BUY,RISK,neutral,negative,"Reputation is persistently poor (15/100 credibility percentile and 41-window low-reputation streak), indicating high long-term risk.",631,75,706,1169,1,gpt-5.4-nano
llm_rank,malicious_pre_report,81,8_3_fbbeee19_fbbeee19,111,0.631578947368421,0,AVOID_BUY,RISK,neutral,negative,The entity’s credibility is in the lower half (37th percentile) indicating elevated long-term trust risk.,631,69,700,1148,1,gpt-5.4-nano
llm_rank,malicious_pre_report,82,8_3_48bcdb6f_48bcdb6f,34,0.9166666666666666,1,AVOID_BUY,RISK,neutral,negative,The entity has very low credibility (8th percentile) indicating high long-term trust risk.,631,66,697,1144,1,gpt-5.4-nano
llm_rank,malicious_pre_report,83,8_3_0b7e393f_0b7e393f,46,0.5,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility is mid-range (50/100) with no persistent low-reputation streak, so reputation risk is not meaningfully negative.",631,76,707,1204,1,gpt-5.4-nano
llm_rank,malicious_pre_report,84,8_3_288462f5_288462f5,113,0.6105263157894737,0,AVOID_BUY,RISK,neutral,negative,"The entity’s current credibility is low (39/100, lower is worse), indicating meaningful reputation risk despite no persistent low-reputation streak.",631,76,707,1074,1,gpt-5.4-nano
llm_rank,malicious_pre_report,85,8_3_0d99cc92_0d99cc92,71,0.6829268292682927,0,AVOID_BUY,RISK,neutral,negative,"Reputation shows below-average credibility (32/100), which is meaningful negative trust evidence even without a persistent low-credibility streak.",631,75,706,1335,1,gpt-5.4-nano
llm_rank,malicious_pre_report,86,8_3_6249c06e_6249c06e,42,0.7719298245614035,0,AVOID_BUY,RISK,neutral,negative,"Long-term trust is relatively low (credibility percentile 23/100), indicating elevated reputation risk for the contract-window.",631,72,703,1488,1,gpt-5.4-nano
llm_rank,malicious_pre_report,87,8_3_85cfd3cf_85cfd3cf,42,0.7192982456140351,0,AVOID_BUY,RISK,neutral,negative,"Credibility percentile is low (28/100, where lower is worse), indicating negative reputation risk.",631,68,699,1213,1,gpt-5.4-nano
llm_rank,malicious_pre_report,88,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,Credibility is low (23/100) which indicates negative long-term trust ranking risk even without a persistent low-reputation streak.,631,74,705,1208,1,gpt-5.4-nano
llm_rank,malicious_pre_report,89,8_3_162d44f0_162d44f0,52,0.484375,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility is mid-range (52nd percentile) with no low-reputation streak, so there is no clearly negative reputation signal.",631,75,706,1165,1,gpt-5.4-nano
llm_rank,malicious_pre_report,90,8_3_6249c06e_6249c06e,42,0.7719298245614035,0,AVOID_BUY,RISK,neutral,negative,Reputation credibility is low (23rd percentile) which indicates elevated long-term trust risk despite no low-reputation streak.,631,72,703,1224,1,gpt-5.4-nano
llm_rank,malicious_pre_report,91,8_3_cff377d0_cff377d0,45,0.9482758620689656,20,AVOID_BUY,RISK,neutral,negative,Very low credibility (5/100) with a persistent 20-window low-reputation streak indicates elevated long-term risk.,631,72,703,1221,1,gpt-5.4-nano
llm_rank,malicious_pre_report,92,8_3_f9da1642_f9da1642,35,0.52,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility is mid-range (48/100) with no low-reputation streak, so the provided reputation evidence does not indicate meaningful elevated risk.",631,78,709,1250,1,gpt-5.4-nano
llm_rank,malicious_pre_report,93,8_3_162d44f0_162d44f0,52,0.484375,0,ALLOW_BUY,NO_RISK,neutral,neutral,"Credibility is mid-level (52nd percentile) with no low-reputation streak, indicating no clearly negative reputation signal.",631,73,704,1207,1,gpt-5.4-nano
llm_rank,malicious_pre_report,94,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,"Reputation shows very poor and persistent credibility (6/100 current percentile with a 91-window low-reputation streak), indicating high long-term risk.",631,78,709,1212,1,gpt-5.4-nano
llm_rank,malicious_pre_report,95,8_3_85cfd3cf_85cfd3cf,42,0.7192982456140351,0,AVOID_BUY,RISK,neutral,negative,"Reputation credibility is in the lower half (28/100), indicating elevated long-term trust risk.",631,68,699,1222,1,gpt-5.4-nano
llm_rank,malicious_pre_report,96,8_3_51c6f17b_51c6f17b,111,0.9157894736842104,72,AVOID_BUY,RISK,neutral,negative,"The entity shows very poor long-term credibility (8th percentile) with a highly persistent low-reputation streak (72 windows), indicating meaningful risk.",631,77,708,1157,1,gpt-5.4-nano
llm_rank,malicious_pre_report,97,8_3_bba73676_bba73676,111,0.8526315789473684,41,AVOID_BUY,RISK,neutral,negative,"Very low long-term trust ranking signals poor credibility (15/100) with a persistent 41-window low-reputation streak, indicating meaningful contract risk.",631,78,709,1304,1,gpt-5.4-nano
llm_rank,malicious_pre_report,98,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,"The entity’s trust credibility is in the lower range (23rd percentile), indicating meaningfully elevated long-term risk despite no low-reputation streak.",631,77,708,1169,1,gpt-5.4-nano
llm_rank,malicious_pre_report,99,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,"Reputation is persistently very low (6th percentile credibility and a 91-window low-reputation streak), indicating high long-term risk.",631,76,707,1156,1,gpt-5.4-nano
llm_rank,top_trust,0,CloneX,36,0.0196078431372549,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (98/100) with no low-reputation streak, indicating no meaningful negative trust signal.",631,74,705,1215,1,gpt-5.4-nano
llm_rank,top_trust,1,CloneX,66,0.0126582278481012,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation shows very high credibility (99/100) with no low-reputation streak, indicating low long-term risk.",631,73,704,1211,1,gpt-5.4-nano
llm_rank,top_trust,2,CloneX,50,0.0161290322580645,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (98/100) with no low-reputation streak, indicating no meaningful trust risk from the provided evidence.",631,77,708,1209,1,gpt-5.4-nano
llm_rank,top_trust,3,CloneX,72,0.0117647058823529,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (99/100) with no low-reputation streak, indicating no meaningful long-term risk signal.",631,75,706,1164,1,gpt-5.4-nano
llm_rank,top_trust,4,BoredApeYachtClub,76,0.0117647058823529,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation shows very high current credibility (99/100) with no low-reputation streak, indicating no meaningful trust risk.",631,74,705,1306,1,gpt-5.4-nano
llm_rank,top_trust,5,BoredApeYachtClub,82,0.0113636363636363,0,ALLOW_BUY,NO_RISK,neutral,positive,"The provided reputation signals are strongly positive (99/100 credibility percentile and no low-reputation streak), indicating low long-term trust risk.",631,76,707,1174,1,gpt-5.4-nano
llm_rank,top_trust,6,Milady,98,0.0106382978723404,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (99/100) with no low-reputation streak, indicating low long-term risk.",631,73,704,1251,1,gpt-5.4-nano
llm_rank,top_trust,7,CloneX,38,0.0188679245283018,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (98/100) with no low-reputation streak, indicating no meaningful long-term trust risk.",631,75,706,1165,1,gpt-5.4-nano
llm_rank,top_trust,8,Milady,106,0.0105263157894736,0,ALLOW_BUY,NO_RISK,neutral,positive,"Credibility is extremely high (99/100) with no low-reputation streak, indicating no meaningful reputation risk.",631,72,703,1163,1,gpt-5.4-nano
llm_rank,top_trust,9,CloneX,113,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,positive,"Reputation credibility is very high (99/100) with no low-reputation streak, indicating low long-term risk.",631,73,704,1116,1,gpt-5.4-nano
llm_rank,top_trust,10,CloneX,101,0.0106382978723404,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (99/100) with no low-reputation streak, indicating no meaningful long-term trust risk.",631,75,706,1319,1,gpt-5.4-nano
llm_rank,top_trust,11,CloneX,86,0.0109890109890109,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (99/100) with no low-reputation streak, indicating no meaningful trust risk.",631,73,704,1153,1,gpt-5.4-nano
llm_rank,top_trust,12,CloneX,44,0.0172413793103448,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (98/100) with no low-reputation streak, indicating low long-term trust risk.",631,74,705,1244,1,gpt-5.4-nano
llm_rank,top_trust,13,CloneX,89,0.0109890109890109,0,ALLOW_BUY,NO_RISK,neutral,positive,Reputation signals are strong with a very high credibility percentile (99/100) and no low-reputation streak.,631,72,703,1129,1,gpt-5.4-nano
llm_rank,top_trust,14,CloneX,107,0.0210526315789473,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (98/100) with no low-reputation streak, indicating no meaningful negative trust signal.",631,74,705,1194,1,gpt-5.4-nano
llm_rank,top_trust,15,CloneX,117,0.0105263157894736,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (99/100) with no low-reputation streak, indicating no meaningful reputation risk.",631,73,704,1179,1,gpt-5.4-nano
llm_rank,top_trust,16,CloneX,47,0.0172413793103448,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (98/100) with no low-reputation streak, indicating low long-term entity risk.",631,74,705,1125,1,gpt-5.4-nano
llm_rank,top_trust,17,CloneX,42,0.0175438596491228,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (98/100) with no low-reputation streak, indicating low long-term risk.",631,73,704,1214,1,gpt-5.4-nano
llm_rank,top_trust,18,Milady,108,0.0105263157894736,0,ALLOW_BUY,NO_RISK,neutral,positive,"Reputation credibility is very high (99/100) with no low-reputation streak, indicating low long-term trust risk.",631,74,705,1148,1,gpt-5.4-nano
llm_rank,top_trust,19,CloneX,87,0.0109890109890109,0,ALLOW_BUY,NO_RISK,neutral,positive,Reputation signals are strong with a very high credibility percentile (99/100) and no low-reputation streak.,631,72,703,1138,1,gpt-5.4-nano
